ID,person,changetype,conversion,prevyear,overallLabel,Long,Lat,MGRS,p1_date,p1,p2_date,p2,p3_date,p3,p4_date,p4,p5_date,p5,p6_date,p6,p7_date,p7,p8_date,p8,p9_date,p9,p10_date,p10,p11_date,p11,p12_date,p12,p13_date,p13,p14_date,p14,p15_date,p15,p16_date,p16,p17_date,p17,p18_date,p18,p19_date,p19,p20_date,p20,p21_date,p21,p22_date,p22,p23_date,p23,p24_date,p24,p25_date,p25,p26_date,p26,p27_date,p27,p28_date,p28,p29_date,p29,p30_date,p30,p31_date,p31,p32_date,p32,p33_date,p33,p34_date,p34,p35_date,p35,p36_date,p36,p37_date,p37,p38_date,p38,p39_date,p39,p40_date,p40,p41_date,p41,p42_date,p42,p43_date,p43,p44_date,p44,p45_date,p45,p46_date,p46,p47_date,p47,p48_date,p48,p49_date,p49,p50_date,p50,p51_date,p51,p52_date,p52,p53_date,p53,p54_date,p54,p55_date,p55,p56_date,p56,p57_date,p57,p58_date,p58,p59_date,p59,p60_date,p60,p61_date,p61,p62_date,p62,p63_date,p63,p64_date,p64,p65_date,p65,p66_date,p66,p67_date,p67,p68_date,p68,p69_date,p69,p70_date,p70,p71_date,p71,p72_date,p72,p73_date,p73
1465798_13,Amy,No Change,no,false,noChange,-63.6361812116852,-33.4372668581034,20HMJ,2024-01-02,noChange,2024-01-09,noChange,2024-01-14,noChange,2024-01-17,noChange,2024-01-24,noChange,NA,noChange,2024-02-02,noChange,NA,noChange,2024-02-13,noChange,2024-02-19,noChange,NA,noChange,2024-02-28,noChange,2024-03-04,noChange,NA,noObs,NA,noObs,2024-03-19,noObs,NA,noObs,2024-03-29,noChange,NA,noChange,2024-04-08,noChange,NA,noChange,2024-04-18,noChange,2024-04-23,noChange,2024-04-28,noChange,NA,noChange,2024-05-08,noChange,NA,noChange,2024-05-16,noChange,2024-05-23,noChange,2024-05-28,noChange,2024-06-01,noChange,NA,noChange,2024-06-10,noChange,2024-06-17,noChange,NA,noChange,2024-06-26,noChange,2024-07-02,noChange,2024-07-07,noChange,2024-07-12,noChange,2024-07-17,noChange,2024-07-22,noChange,2024-07-27,noChange,NA,noChange,2024-08-04,noChange,2024-08-11,noChange,NA,noChange,NA,noChange,2024-08-26,noChange,2024-08-29,noChange,2024-09-05,noChange,NA,noChange,2024-09-14,noChange,2024-09-20,noChange,2024-09-25,noChange,2024-09-29,noChange,2024-10-05,noChange,2024-10-10,noChange,2024-10-15,noChange,2024-10-20,noChange,2024-10-24,noChange,2024-10-30,noChange,NA,noChange,2024-11-08,noChange,2024-11-14,noChange,NA,noChange,2024-11-24,noChange,2024-11-29,noChange,2024-12-02,noChange,2024-12-09,noChange,NA,noChange,2024-12-19,noChange,2024-12-24,noChange,NA,noObs
1465798_14,Amy,No Change,no,false,noChange,-63.5483987659278,-33.4376860965764,20HMJ,2024-01-02,noChange,2024-01-09,noChange,2024-01-14,noChange,2024-01-19,noChange,2024-01-24,noChange,2024-01-26,noChange,2024-02-03,noChange,NA,noChange,2024-02-13,noChange,2024-02-19,noChange,NA,noChange,2024-02-28,noChange,2024-03-04,noChange,NA,noObs,NA,noObs,2024-03-19,noObs,2024-03-22,noChange,2024-03-29,noChange,NA,noChange,2024-04-08,noChange,NA,noChange,2024-04-18,noChange,2024-04-23,noChange,2024-04-28,noChange,2024-05-01,noChange,2024-05-08,noChange,NA,noChange,2024-05-16,noChange,2024-05-23,noChange,2024-05-28,noChange,NA,noChange,NA,noChange,2024-06-10,noChange,2024-06-17,noChange,NA,noChange,2024-06-26,noChange,2024-07-02,noChange,2024-07-07,noChange,2024-07-12,noChange,2024-07-17,noChange,2024-07-22,noChange,2024-07-27,noChange,NA,noChange,2024-08-05,noChange,2024-08-11,noChange,NA,noChange,NA,noChange,2024-08-26,noChange,2024-08-29,noChange,2024-09-05,noChange,NA,noChange,2024-09-14,noChange,2024-09-20,noChange,NA,noChange,2024-09-30,noChange,2024-10-05,noChange,2024-10-10,noChange,2024-10-15,noChange,2024-10-20,noChange,2024-10-24,noObs,2024-10-30,noChange,NA,noChange,2024-11-09,noChange,2024-11-14,noChange,2024-11-19,noChange,2024-11-24,noChange,2024-11-29,noChange,2024-12-03,noChange,2024-12-09,noChange,NA,noChange,2024-12-19,noChange,2024-12-24,noChange,2024-12-27,noChange
1465798_15,team,Crop cycle change,no,false,VLmin,-63.588807184473,-33.3996185854627,20HMJ,2024-01-02,VGmin,2024-01-09,VGmin,2024-01-14,VGmin,2024-01-17,VGmin,2024-01-24,VGmin,NA,noChange,2024-02-02,noChange,NA,noChange,2024-02-13,noChange,2024-02-19,noChange,NA,noChange,2024-02-28,noChange,2024-03-04,noChange,NA,noChange,NA,noChange,2024-03-19,noChange,NA,noChange,2024-03-29,noChange,NA,noChange,2024-04-08,noChange,NA,noChange,2024-04-18,noChange,2024-04-22,noChange,2024-04-28,noChange,NA,noObs,2024-05-08,VLsub,NA,VLsub,2024-05-16,VLsub,2024-05-23,VLsub,2024-05-28,VLsub,2024-06-01,noChange,NA,noChange,2024-06-10,noChange,2024-06-17,noChange,NA,noChange,2024-06-26,noChange,2024-07-02,noChange,2024-07-07,noChange,2024-07-12,noChange,2024-07-17,VLsub,2024-07-22,noChange,2024-07-27,noChange,NA,noChange,2024-08-04,noChange,2024-08-11,noChange,NA,noChange,NA,VLsub,2024-08-26,VLsub,2024-08-29,VLsub,2024-09-05,noObs,NA,noObs,2024-09-14,noObs,2024-09-20,noChange,NA,noChange,2024-09-29,noChange,2024-10-05,noChange,2024-10-10,VLsub,2024-10-15,VLsub,2024-10-20,VLmin,2024-10-24,VLmin,2024-10-30,VLmin,NA,VLmin,2024-11-08,VLmin,2024-11-14,VLmin,NA,VLmin,2024-11-24,noChange,2024-11-29,noChange,2024-12-02,noChange,2024-12-09,noChange,NA,noChange,2024-12-19,noChange,2024-12-24,noChange,NA,noChange
1465798_16,team,Natural browning and greening,no,true,VLmaj,-63.5929751204756,-33.3958105022228,20HMJ,2024-01-02,VLmaj,2024-01-09,noObs,2024-01-14,VLmin,2024-01-17,VLsub,2024-01-24,VLsub,NA,noObs,2024-02-02,noChange,NA,noChange,2024-02-13,VGsub,2024-02-19,VGsub,NA,VGsub,2024-02-28,VGsub,2024-03-04,VGmin,NA,noObs,NA,noObs,2024-03-19,noObs,NA,noObs,2024-03-29,VGmaj,NA,VGmaj,2024-04-08,VGmaj,NA,VGmaj,2024-04-18,VGmaj,2024-04-22,noObs,2024-04-28,VGmin,NA,VGmin,2024-05-08,VGmin,NA,VGmin,2024-05-16,VGmin,2024-05-23,VGmin,2024-05-28,VGsub,2024-06-01,VGsub,NA,VGsub,2024-06-10,VGsub,2024-06-17,VGsub,NA,noObs,2024-06-26,noObs,2024-07-02,noChange,2024-07-07,noChange,2024-07-12,noChange,2024-07-17,noChange,2024-07-22,noChange,2024-07-27,noChange,NA,noChange,2024-08-04,noChange,2024-08-11,noChange,NA,noChange,NA,noChange,2024-08-26,noChange,NA,noChange,2024-09-05,noChange,NA,noChange,2024-09-14,noChange,2024-09-20,noChange,NA,noChange,2024-09-29,noChange,2024-10-05,noChange,2024-10-10,noChange,2024-10-15,noChange,2024-10-20,noChange,2024-10-24,noChange,2024-10-30,noChange,NA,noChange,2024-11-08,noChange,2024-11-14,noChange,NA,noChange,2024-11-24,noChange,2024-11-29,noChange,2024-12-02,noChange,2024-12-09,noChange,NA,noChange,2024-12-19,noChange,2024-12-24,noChange,NA,noChange
1465798_17,Amy,Crop cycle change,no,false,VGmaj,-63.6399724943454,-33.4261533313882,20HMJ,2024-01-02,noChange,2024-01-09,noChange,NA,noChange,2024-01-17,noChange,2024-01-24,noChange,NA,noChange,2024-02-02,noChange,NA,noChange,2024-02-13,noChange,2024-02-19,noChange,NA,noChange,2024-02-28,noChange,2024-03-04,noChange,NA,noChange,NA,noChange,2024-03-19,noChange,NA,noChange,2024-03-29,noChange,NA,noChange,2024-04-08,noChange,NA,noChange,2024-04-18,noChange,2024-04-23,noChange,2024-04-28,noChange,NA,noChange,2024-05-08,noChange,NA,noChange,2024-05-16,noChange,2024-05-23,noChange,2024-05-28,noChange,2024-06-01,noChange,NA,noChange,2024-06-10,noChange,2024-06-17,noChange,NA,noChange,2024-06-26,noChange,2024-07-02,noChange,2024-07-07,noChange,2024-07-12,noChange,2024-07-17,noChange,2024-07-22,noChange,2024-07-27,noChange,NA,noChange,2024-08-04,noChange,2024-08-11,noChange,NA,noChange,NA,noChange,2024-08-26,noChange,2024-08-29,noChange,2024-09-05,noChange,NA,noChange,2024-09-14,noChange,2024-09-20,noChange,NA,noChange,2024-09-29,noChange,2024-10-05,noChange,2024-10-10,noChange,2024-10-15,noChange,2024-10-20,noChange,2024-10-24,noChange,2024-10-30,noChange,NA,noChange,2024-11-08,noChange,2024-11-14,noChange,NA,noChange,2024-11-24,noChange,2024-11-29,noChange,2024-12-02,noChange,2024-12-09,noChange,NA,noObs,2024-12-19,VGmin,2024-12-24,VGmaj,NA,noObs
1465798_18,Amy,Crop cycle change,no,false,VGmaj,-63.5816058279561,-33.4323936596901,20HMJ,2024-01-02,noChange,2024-01-09,noObs,NA,noObs,2024-01-17,noChange,2024-01-24,noChange,NA,noChange,2024-02-02,noChange,NA,noChange,2024-02-13,noChange,2024-02-19,noChange,NA,noChange,2024-02-28,noChange,2024-03-04,noChange,NA,noChange,NA,noChange,2024-03-19,noChange,2024-03-22,noChange,2024-03-29,VLmin,NA,noChange,2024-04-08,noChange,NA,noChange,2024-04-18,noChange,2024-04-23,noChange,2024-04-28,noChange,NA,noChange,2024-05-08,noChange,NA,noChange,2024-05-16,noChange,2024-05-23,noChange,2024-05-28,noChange,NA,noChange,NA,noChange,2024-06-10,noChange,2024-06-17,noChange,NA,noChange,2024-06-26,noChange,2024-07-02,noChange,2024-07-07,noChange,2024-07-12,noChange,2024-07-17,noChange,2024-07-22,noChange,2024-07-27,noChange,NA,noChange,2024-08-04,noChange,2024-08-11,noChange,NA,noChange,NA,noChange,2024-08-26,noChange,2024-08-29,noChange,2024-09-05,noChange,NA,noChange,2024-09-14,noChange,2024-09-20,noChange,NA,noChange,2024-09-29,noChange,2024-10-05,noChange,2024-10-10,noChange,2024-10-15,noChange,2024-10-20,noChange,2024-10-24,noChange,2024-10-30,noChange,NA,noChange,2024-11-08,noChange,2024-11-14,noChange,NA,noChange,2024-11-24,noChange,2024-11-29,noObs,2024-12-03,VGmin,2024-12-09,VGmin,NA,VGmin,2024-12-19,VGmaj,2024-12-24,VGmaj,NA,noObs
1465798_19,team,Crop cycle change,no,false,VLmin,-63.5462396898746,-33.4536602621996,20HMJ,2024-01-02,noObs,2024-01-09,noObs,2024-01-14,noChange,2024-01-19,noChange,2024-01-24,noChange,2024-01-26,noChange,2024-02-03,noChange,NA,noChange,2024-02-13,noChange,2024-02-19,noChange,NA,noChange,2024-02-28,noChange,2024-03-04,noChange,NA,noObs,NA,noObs,2024-03-19,noObs,2024-03-22,VGmin,2024-03-29,VGmin,NA,noObs,2024-04-08,noChange,NA,noChange,2024-04-18,noChange,2024-04-23,noChange,2024-04-28,noChange,2024-05-01,noObs,2024-05-08,VLsub,NA,VLmin,2024-05-16,VLmin,2024-05-23,VLmin,2024-05-28,VLsub,NA,noObs,NA,noObs,2024-06-10,noChange,2024-06-17,noChange,NA,noChange,2024-06-26,noChange,2024-07-02,noChange,2024-07-07,noChange,2024-07-12,noChange,2024-07-17,noChange,2024-07-22,noChange,2024-07-27,noChange,NA,noChange,2024-08-05,noChange,2024-08-11,noChange,NA,noChange,NA,noChange,2024-08-26,noChange,2024-08-29,noChange,2024-09-05,noChange,NA,noChange,2024-09-14,noChange,2024-09-20,noChange,2024-09-25,noChange,2024-09-30,noChange,2024-10-05,noChange,2024-10-10,noChange,2024-10-15,noChange,2024-10-20,noChange,2024-10-24,noChange,2024-10-30,noChange,NA,noChange,2024-11-09,noChange,2024-11-14,noChange,2024-11-19,noChange,2024-11-24,noChange,2024-11-29,noChange,2024-12-03,noChange,2024-12-09,noChange,NA,noChange,2024-12-19,noChange,2024-12-24,noChange,2024-12-27,noChange
1465798_20,Amy,Crop cycle change,no,false,VGmaj,-63.5820815097779,-33.40695619992,20HMJ,2024-01-02,noChange,2024-01-09,noChange,2024-01-14,noChange,2024-01-17,noChange,2024-01-24,noChange,NA,noObs,2024-02-02,VLmin,NA,VLmin,2024-02-13,VLmin,2024-02-19,VLmin,NA,noObs,2024-02-28,noChange,2024-03-04,noChange,NA,noChange,NA,noChange,2024-03-19,noChange,2024-03-22,noChange,2024-03-29,noChange,NA,noChange,2024-04-08,noChange,NA,noChange,2024-04-18,noChange,2024-04-23,noChange,2024-04-28,noChange,NA,noChange,2024-05-08,noChange,NA,noChange,2024-05-16,noChange,2024-05-23,noChange,2024-05-28,noChange,NA,noChange,NA,noChange,2024-06-10,noChange,2024-06-17,noChange,NA,noChange,2024-06-26,noChange,2024-07-02,noChange,2024-07-07,noChange,2024-07-12,noChange,2024-07-17,noChange,2024-07-22,noChange,2024-07-27,noChange,NA,noChange,2024-08-04,noChange,2024-08-11,noChange,NA,noObs,NA,noObs,2024-08-26,VGsub,2024-08-29,VGsub,2024-09-05,VGsub,NA,VGmin,2024-09-14,VGmin,2024-09-20,VGmin,NA,VGmin,2024-09-29,VGmaj,2024-10-05,VGmaj,2024-10-10,VGmaj,2024-10-15,VGmaj,2024-10-20,VGmaj,2024-10-24,VGmaj,2024-10-30,VGmaj,NA,VGmaj,2024-11-08,VGmaj,2024-11-14,VGmin,NA,noObs,2024-11-24,noChange,2024-11-29,noChange,2024-12-03,noChange,2024-12-09,noChange,NA,noObs,2024-12-19,VLsub,2024-12-24,VLsub,NA,noObs
1466277_1,team,No Change,no,false,noChange,-59.1286197824394,-33.7368591016822,21HUC,2024-01-03,noObs,NA,noObs,2024-01-12,noChange,2024-01-18,noChange,NA,noChange,2024-01-28,noChange,2024-02-02,noChange,2024-02-06,noChange,2024-02-14,noChange,NA,noChange,2024-02-22,noChange,2024-02-27,noChange,NA,noChange,2024-03-09,noChange,NA,noChange,2024-03-17,noChange,2024-03-25,noChange,NA,noChange,2024-04-02,noChange,2024-04-09,noChange,NA,noChange,2024-04-17,noChange,NA,noChange,2024-04-27,noChange,2024-05-02,noChange,NA,noChange,2024-05-11,noChange,2024-05-17,noChange,NA,noChange,2024-05-27,noChange,2024-06-01,noChange,NA,noChange,2024-06-11,noChange,NA,noChange,2024-06-20,noChange,2024-06-26,noChange,NA,noChange,2024-07-06,noChange,2024-07-11,noChange,2024-07-16,noChange,2024-07-21,noChange,2024-07-26,noChange,2024-07-31,noChange,2024-08-07,noChange,NA,noChange,2024-08-15,noChange,2024-08-20,noChange,NA,noChange,2024-09-01,noChange,NA,noChange,2024-09-08,noChange,2024-09-14,noChange,NA,noChange,2024-09-24,noChange,2024-09-29,noChange,2024-10-04,noChange,2024-10-09,noChange,NA,noChange,2024-10-18,noChange,2024-10-26,noChange,NA,noChange,2024-11-03,noChange,2024-11-08,noChange,2024-11-12,noChange,2024-11-18,noChange,NA,noChange,2024-11-28,noChange,2024-12-03,noChange,NA,noChange,2024-12-14,noChange,2024-12-18,noChange,2024-12-22,noChange,2024-12-28,noChange
1466277_2,team,Variable water,no,false,VGmin,-59.1351999677594,-33.6626262360144,21HUC,2024-01-04,noChange,2024-01-08,noChange,2024-01-12,noChange,2024-01-18,noChange,NA,noChange,2024-01-28,noChange,2024-02-02,noChange,2024-02-06,noChange,2024-02-14,noChange,NA,noChange,2024-02-22,noChange,2024-02-27,noChange,NA,noChange,2024-03-09,noChange,NA,noObs,2024-03-18,noObs,2024-03-25,VGsub,NA,VGsub,2024-04-02,VGsub,2024-04-09,noObs,NA,noObs,2024-04-17,VGmin,NA,VGmin,2024-04-27,VGmin,2024-05-02,VGmin,NA,VGmin,2024-05-11,VGmin,2024-05-17,VGmin,NA,VGmin,2024-05-27,VGmin,2024-06-01,VGmin,NA,VGmin,2024-06-11,VGmin,NA,VGmin,2024-06-20,VGmin,2024-06-26,VGmin,NA,VGmin,2024-07-06,VGmin,2024-07-11,VGmin,2024-07-16,VGmin,2024-07-21,VGmin,2024-07-26,VGmin,2024-07-31,VGmin,2024-08-07,VGmin,NA,VGmin,2024-08-15,VGmin,2024-08-20,VGmin,2024-08-24,VGmin,2024-09-01,VGmin,NA,VGmin,2024-09-08,VGmin,2024-09-14,VGmin,NA,VGmin,2024-09-24,VGmin,2024-09-29,VGmin,2024-10-03,VGmin,2024-10-09,VGmin,NA,noObs,2024-10-18,noChange,2024-10-26,noChange,NA,noChange,2024-11-03,noChange,2024-11-08,noChange,2024-11-12,noChange,2024-11-18,noChange,NA,noChange,2024-11-28,noChange,2024-12-03,noChange,NA,noChange,2024-12-14,noChange,2024-12-18,noChange,2024-12-22,noChange,2024-12-28,noChange
1466277_3,team,Natural greening,no,false,VGmin,-59.149022782017,-33.6851092652825,21HUC,2024-01-03,noObs,2024-01-08,VGmin,2024-01-12,VGmin,2024-01-18,noObs,NA,noObs,2024-01-28,VGsub,2024-02-02,VGsub,2024-02-06,VGsub,2024-02-14,VGsub,NA,noObs,2024-02-22,noObs,2024-02-27,noObs,NA,noObs,2024-03-09,noChange,NA,noChange,2024-03-17,noChange,2024-03-25,noChange,NA,noChange,2024-04-02,noChange,2024-04-09,noChange,NA,noChange,2024-04-17,noChange,NA,noChange,2024-04-27,noChange,2024-05-02,noChange,NA,noChange,2024-05-11,noChange,2024-05-17,noChange,NA,noChange,2024-05-27,noChange,2024-06-01,noChange,NA,noChange,2024-06-11,noChange,NA,noChange,2024-06-20,noChange,2024-06-26,noChange,NA,noChange,2024-07-06,noChange,2024-07-11,noChange,2024-07-16,noChange,2024-07-21,noChange,2024-07-26,noChange,2024-07-31,noChange,2024-08-07,noChange,NA,noChange,2024-08-15,noChange,2024-08-20,noChange,2024-08-24,noChange,NA,noChange,2024-09-04,noChange,2024-09-08,noChange,2024-09-14,noChange,NA,noChange,2024-09-24,noChange,2024-09-29,noChange,2024-10-03,noChange,2024-10-09,noChange,NA,noChange,2024-10-18,noChange,2024-10-26,noChange,NA,noChange,2024-11-03,noChange,2024-11-08,noChange,2024-11-12,noChange,2024-11-18,noChange,NA,noChange,2024-11-28,noChange,2024-12-03,noChange,NA,noChange,2024-12-14,noChange,2024-12-18,noChange,2024-12-22,noChange,2024-12-28,noChange
1466277_4,team,Variable water,no,false,VLmin,-59.1037467662619,-33.6861592285747,21HUC,2024-01-05,noObs,NA,noObs,2024-01-12,VGmin,2024-01-18,VGmin,NA,noObs,2024-01-28,VGsub,2024-02-02,VGsub,2024-02-06,VGsub,2024-02-14,VGsub,NA,noObs,2024-02-22,noObs,2024-02-27,noObs,NA,noObs,2024-03-09,noChange,NA,noChange,2024-03-17,noChange,2024-03-25,noChange,NA,noChange,2024-04-02,noChange,2024-04-09,noChange,NA,noChange,2024-04-17,noChange,NA,noChange,2024-04-27,noChange,2024-05-02,noChange,NA,noChange,2024-05-11,noChange,2024-05-17,noChange,NA,noChange,2024-05-27,noChange,2024-06-01,noChange,NA,noObs,2024-06-11,noObs,NA,noObs,2024-06-20,VLsub,2024-06-26,VLsub,NA,noObs,2024-07-06,VLmin,2024-07-11,VLmin,2024-07-16,VLmin,2024-07-21,VLmin,2024-07-26,VLmin,2024-07-31,VLmin,2024-08-07,VLmin,NA,VLmin,2024-08-15,VLmin,2024-08-20,VLmin,2024-08-24,VLmin,NA,noObs,2024-09-04,noChange,2024-09-08,noChange,2024-09-14,noChange,NA,noChange,2024-09-24,noChange,2024-09-29,noChange,2024-10-03,noChange,2024-10-09,noChange,NA,noChange,2024-10-18,noChange,2024-10-26,noChange,NA,noChange,2024-11-03,noChange,2024-11-08,noChange,2024-11-12,noChange,2024-11-18,noChange,NA,noChange,2024-11-28,noChange,2024-12-03,noChange,NA,noChange,2024-12-14,noChange,2024-12-18,noChange,2024-12-22,noChange,2024-12-28,noChange
1466277_5,team,Variable water,no,false,VLmaj,-59.0491767583798,-33.6638123555779,21HUC,2024-01-03,noObs,NA,noObs,2024-01-12,noChange,2024-01-18,noChange,NA,noChange,2024-01-28,noChange,2024-02-02,noChange,2024-02-06,noChange,2024-02-14,noChange,NA,noChange,2024-02-22,noChange,2024-02-27,noChange,NA,noChange,2024-03-09,noChange,NA,noObs,2024-03-17,noObs,2024-03-25,VLmaj,NA,VLmaj,2024-04-02,VLmaj,2024-04-10,VLmaj,NA,VLmaj,2024-04-17,VLmaj,NA,VLmaj,2024-04-27,VLmaj,2024-05-02,VLmaj,NA,VLmaj,2024-05-11,VLmaj,2024-05-17,VLmaj,NA,VLmaj,2024-05-27,VLmaj,2024-06-01,VLmaj,NA,VLmaj,2024-06-11,VLmaj,NA,VLmaj,2024-06-20,VLmaj,2024-06-26,VLmaj,NA,VLmaj,2024-07-06,VLmaj,2024-07-11,VLmaj,2024-07-16,VLmaj,2024-07-21,VLmaj,2024-07-26,VLmaj,2024-07-31,VLmaj,NA,VLmaj,2024-08-10,VLmaj,2024-08-15,VLmaj,2024-08-20,noObs,NA,noObs,NA,noObs,2024-09-04,VLmin,2024-09-08,VLmin,2024-09-14,VLmin,NA,VLmin,2024-09-24,VLmin,2024-09-29,VLmin,2024-10-03,VLmin,2024-10-09,VLmin,NA,VLmin,2024-10-19,VLmin,2024-10-26,VLmin,NA,VLmin,2024-11-03,VLmin,2024-11-08,VLmin,2024-11-12,VLmin,2024-11-18,VLmin,NA,VLmin,2024-11-28,VLmin,2024-12-03,VLmin,NA,VLmin,2024-12-14,VLmin,2024-12-18,VLmin,2024-12-22,VLmin,2024-12-28,VLmin
1466277_6,team,Natural greening,no,false,VLmin,-59.1063939599144,-33.7283136275387,21HUC,2024-01-04,VGmin,2024-01-08,VGmin,2024-01-12,VGmin,2024-01-18,noObs,NA,noObs,2024-01-28,VGsub,2024-02-02,noChange,2024-02-06,noChange,2024-02-14,noChange,NA,noChange,2024-02-22,noChange,2024-02-27,noChange,NA,noChange,2024-03-09,noChange,NA,noChange,2024-03-17,noChange,2024-03-25,noChange,NA,noChange,2024-04-02,noChange,2024-04-09,noChange,NA,noChange,2024-04-17,noChange,NA,noChange,2024-04-27,noChange,2024-05-02,noChange,NA,noChange,2024-05-11,noChange,2024-05-17,noChange,NA,noChange,2024-05-27,noChange,2024-06-01,noChange,NA,noObs,2024-06-11,noObs,NA,noObs,2024-06-20,VLsub,2024-06-26,VLsub,NA,noObs,2024-07-06,VLmin,2024-07-11,VLmin,2024-07-16,VLmin,2024-07-21,VLmin,2024-07-26,VLmin,2024-07-31,noObs,NA,noObs,2024-08-10,VLsub,2024-08-15,VLsub,2024-08-20,noObs,NA,noObs,NA,noObs,2024-09-04,noChange,2024-09-08,noChange,2024-09-14,noChange,NA,noChange,2024-09-24,noChange,2024-09-29,noChange,2024-10-03,noChange,2024-10-09,noChange,NA,noChange,2024-10-18,noChange,2024-10-26,noChange,NA,noChange,2024-11-03,noChange,2024-11-08,noChange,2024-11-12,noChange,2024-11-18,noChange,NA,noChange,2024-11-28,noChange,2024-12-03,noChange,NA,noChange,2024-12-14,noChange,2024-12-18,noChange,2024-12-22,noChange,2024-12-28,noChange
1466277_7,team,Fire; nat br and gr,no,false,VLmin,-59.1330748245101,-33.7467909319182,21HUC,2024-01-03,noObs,2024-01-08,VGmin,2024-01-12,VGmin,2024-01-18,noObs,NA,noObs,2024-01-28,noChange,2024-02-02,noChange,2024-02-06,noChange,2024-02-14,noChange,NA,noChange,2024-02-22,noChange,2024-02-27,noChange,NA,noChange,2024-03-09,noChange,NA,noChange,2024-03-17,noChange,2024-03-25,noChange,NA,noChange,2024-04-02,noChange,2024-04-09,noChange,NA,noChange,2024-04-17,noChange,NA,noChange,2024-04-27,noChange,2024-05-02,noChange,NA,noChange,2024-05-11,noChange,2024-05-17,noChange,NA,noChange,2024-05-27,noChange,2024-06-01,noChange,NA,noChange,2024-06-11,noChange,NA,noChange,2024-06-20,noChange,2024-06-26,noChange,NA,noObs,2024-07-06,VLsub,2024-07-11,VLsub,2024-07-16,VLsub,2024-07-21,noObs,2024-07-26,VLmin,2024-07-31,VLmin,2024-08-07,VLmin,NA,VLmin,2024-08-15,VLmin,2024-08-20,VLmin,2024-08-24,VLmin,2024-09-01,noObs,NA,noObs,2024-09-08,VLsub,2024-09-14,VLsub,NA,noObs,2024-09-24,noChange,2024-09-29,noChange,2024-10-04,noChange,2024-10-09,noChange,NA,noObs,2024-10-18,VGsub,2024-10-26,VGsub,NA,VGsub,2024-11-03,VGsub,2024-11-08,noChange,2024-11-12,noChange,2024-11-18,noChange,NA,noChange,2024-11-28,noChange,2024-12-03,noChange,NA,noChange,2024-12-14,noChange,2024-12-18,noChange,2024-12-22,noChange,2024-12-29,noChange
1466277_8,team,Natural greening,no,false,VGmaj,-59.0624214223825,-33.6901023379857,21HUC,2024-01-04,VGmaj,2024-01-08,VGmaj,2024-01-12,VGmaj,2024-01-18,VGmaj,NA,noObs,2024-01-28,VGsub,2024-02-02,VGsub,2024-02-06,VGsub,2024-02-14,VGsub,NA,noObs,2024-02-22,noObs,2024-02-27,noObs,NA,noObs,2024-03-09,noChange,NA,noChange,2024-03-17,noChange,2024-03-25,noChange,NA,noChange,2024-04-02,noChange,2024-04-09,noChange,NA,noChange,2024-04-17,noChange,NA,noChange,2024-04-27,noChange,2024-05-02,noChange,NA,noChange,NA,noChange,2024-05-17,noChange,NA,noChange,2024-05-27,noChange,2024-06-01,noChange,NA,noChange,2024-06-11,noChange,NA,noChange,2024-06-20,noChange,2024-06-26,noChange,NA,noChange,2024-07-06,noChange,2024-07-11,noChange,2024-07-16,noChange,2024-07-21,noChange,2024-07-26,noChange,2024-07-31,noChange,2024-08-07,noChange,NA,noChange,2024-08-15,noChange,2024-08-20,noChange,2024-08-24,noChange,NA,noChange,2024-09-04,noChange,2024-09-08,noChange,2024-09-14,noChange,NA,noChange,2024-09-24,noChange,2024-09-29,noChange,2024-10-03,noChange,2024-10-09,noChange,NA,noObs,2024-10-18,VGsub,2024-10-26,VGsub,NA,VGsub,2024-11-03,VGsub,2024-11-08,VGsub,2024-11-12,VGsub,2024-11-18,VGsub,NA,VGsub,2024-11-28,VGsub,2024-12-03,VGsub,NA,noObs,2024-12-14,noChange,2024-12-18,noChange,2024-12-22,noChange,2024-12-28,noChange
